timestamp,x,y,z
1.51,-0.015802,-0.045112,0.969161
1.52,-0.076076,-0.002241,1.003301
1.53,0.071605,0.047217,0.984105
1.54,0.022766,-0.042615,0.964544
1.55,-0.065755,-0.043541,0.993342
1.56,0.01734,0.062823,0.997651
1.57,0.042877,-0.001257,0.959888
1.58,-0.019746,-0.04153,0.968274
1.59,-0.054091,0.034546,1.011252
1.6,0.070992,0.027374,0.970092
1.61,-0.01023,-0.044205,0.962984
1.62,-0.075951,-0.017614,1.002499
1.63,0.03869,0.057144,0.990667
1.64,0.038556,-0.011103,0.960287
1.65,-0.04584,-0.044068,0.980766
1.66,-0.008768,0.05975,0.99987
1.67,0.06654,0.018849,0.963586
1.68,-0.017018,-0.050106,0.967456
1.69,-0.079462,-0.005848,1.003947
1.7,0.057058,0.04925,0.979222
1.71,0.024141,-0.022542,0.961536
1.72,-0.060474,-0.030327,0.993398
1.73,0.028499,0.065567,0.999641
1.74,0.056706,0.000836,0.959635
1.75,-0.036494,-0.040014,0.969859
1.76,-0.038869,0.024203,1.005412
1.77,0.069166,0.029987,0.964854
1.78,-0.009408,-0.041393,0.959132
1.79,-0.069388,-0.011798,0.999837
1.8,0.048082,0.0588,0.986034
1.81,0.028497,-0.030991,0.959999
1.82,-0.056527,-0.047045,0.982799
1.83,-0.012005,0.059864,0.999702
1.84,0.054641,0.009167,0.965022
1.85,-0.024226,-0.05223,0.9637
1.86,-0.069612,0.013777,1.005682
1.87,0.06004,0.042681,0.973491
1.88,0.018219,-0.032908,0.96139
1.89,-0.064577,-0.028968,0.992297
1.9,0.037915,0.064467,0.989412
1.91,0.055601,-0.012569,0.961085
1.92,-0.052877,-0.059625,0.977651
1.93,-0.030819,0.047904,1.006111
1.94,0.06554,0.036619,0.96592
1.95,-0.012425,-0.039765,0.968283
1.96,-0.076373,-0.001448,0.993271
1.97,0.055284,0.04848,0.983969
